uuid,"Fully specified name:en","Short name:en",Description:en,Void/Retire,"Data class","Data type","Complex data handler","Allow decimals",Units,"Normal high","Normal low",Members,Answers,_version:1,_order:1040
ac463bf2-6fd5-4c0d-a347-5db86c0e460c,"Cleft Diagnosis Description",,,,Misc,N/A,,,,,,49502607-96a2-4ea8-adc9-aa4f4c3d815f;fb6c9ddb-11cf-4c7e-8155-310b8e58960c;9278d1f4-5286-4b09-95d8-f5aaf0ed84e1;192f98e9-b0a1-4328-9342-1493d1d2a5c4;d2ece49e-3adf-4649-89ca-c5d18a9238fe;a9224048-9359-4c7b-82da-42d6793451d5;6abbc1dd-5bdf-4573-a406-59667a91c3aa,,,
593351af-3c93-4ef5-b32c-69ecb88e0041,"Speech Therapy - Vegetative Functions","Vegetative Functions",,,Misc,N/A,,,,,,f27ae08b-b558-4ea3-a705-e4b78a8ff0ea;61bdec20-e1eb-40cf-b91c-3a7e24a43ca7;eb0c8cf6-6c4a-42ec-82ec-cea45dde4453;cffcb196-ee46-4e37-9710-b1857382f5f0;c10e1779-08e7-430e-a328-0458c3485542,,,
dc89f519-35dc-4d0f-9757-1aef387a5628,"Speech Therapy - Oral Mechanisms Exam","Oral Mechanisms Examination",,,Misc,Numeric,,,,,,22e1b75d-3307-4da0-9b4c-c10afce06a5f;7d5dd024-f388-475a-b421-2cf331f7f9da;ee731b09-6d89-4641-ba0d-9b51ad7de4c3;e292a991-27c0-42cd-8a2f-0e8c1896bd47;6b470614-1cd2-456c-b297-0daa51e82e9b;c0d4c279-aac4-4562-a638-e6ea6bc13b4c;616896a6-829f-4f4b-9c88-fd63e7f588b3;5ec023b2-ac65-42b7-8389-12398680fd13;605f15f7-f1c3-410a-a9da-a2f3632703d1;4f66ce8e-c048-4166-8c25-cf93d88fe818;7d44b254-1529-4e37-98fc-77c258274ad7,,,
2d0abc5b-38e6-4f17-b540-da132779e7c9,"Language Profile Test Results",,,,Misc,N/A,,,,,,7697c713-e02a-4d98-9ba6-4dddc2b8cac6;95b84580-0748-4feb-8ab4-c2ef463f2705;453d1726-dd0c-4b6c-be8f-16155d186941;b5b8f3d2-e91a-4b3c-b96f-bd2f6908d8be,,,
0f99ecf1-7b6c-4eb7-ae6d-757acec168a8,"Speech Therapy - Voice and Resonance Profile","Voice and Resonance",,,Misc,Numeric,,,,,,43b446bc-a1c6-4397-8c53-a722b5584d9d;a128211a-3b03-46d6-838e-a705de23f6cc;1976ffea-1592-4f3a-ae82-7050551de59e;64043dbd-723e-4e5a-97df-83e0ef89e6fd;fdb83542-fbd6-45a6-87e9-894b3b6de281;8c4afd12-57fd-40c4-9fd1-5e020abd4c72;74c4dfe5-6a6b-4c26-82e8-421521ae5045,,,
f9550f37-0daf-4238-80b4-cf099022cc43,"Speech Therapy - Session Overview","Speech Therapy Session Overview",,,Misc,N/A,,,,,,c5a20672-5c6d-481d-9bf9-5b3ad9621ce2;c95c2eea-1761-4c51-b4a2-934ff8ab1cee;131f0955-8b76-4816-8567-367f4b301225;d64dfc13-a16d-4639-90e5-9efec398fee8,,,
98b2b774-a203-4f81-9623-950f65e50bca,"Speech Therapy - Education History","Education History",,,Misc,N/A,,,,,,3c0556e1-1465-43c7-abff-d319b1eb8988;23d781d5-4299-491b-a39a-0ce73dd24ab3;6fa8e570-a973-4c9c-bdcf-18376d024fa4;df797203-495d-4fa0-8a83-a21b3000d282;3769e14e-543f-44df-ae87-d4ca01c94e85;cba225d0-4f0f-483f-91ac-a04254315afb,,,
5de40ac9-6f68-4014-a0f7-fb37ec31f95a,"Speech Therapy - Oral Peripheral Examination","Oral Peripheral Examination",,,Misc,N/A,,,,,,cb7b2aaf-361a-469d-b82f-eb82a1fa7a7e;d75d8c56-94b1-4205-b587-254b59148b0d;6c442aa3-5489-499c-8d41-0ee4300a5cb8;733bf533-72aa-4519-94a4-39308323cbad;f1bca1ea-1ae8-47bf-9a0f-979da3869d09;3cc57e0e-eba1-4c89-8e81-95849cf9cfa4;cbc94ba7-f60c-4566-8d3e-bf2a2248b2bc;90f6e8f8-1888-4d92-aa42-88f06834ea2b,,,
bdf4bc37-8edb-44ce-9740-bf2345c9c6d0,"Speech Therapy - Hard Palate","Hard Palate",,,Misc,N/A,,,,,,1279b2f0-840a-4eb7-b3d5-1a28c4772bb6,,,
e0ec9bdc-ff6f-4508-9449-8fd07d9d449b,"Speech Therapy - Oronasal Fistula","Oronasal Fistula",,,Misc,N/A,,,,,,1b3d507a-c95e-4c09-b5e2-93257aebe3f6;ca7952d8-dc0c-4222-b684-a202ba7730ca,,,
6cd13c0b-fd3d-40ee-961a-d94f1e50acfe,"Speech Therapy - Soft Palate","Soft Palate",,,Misc,N/A,,,,,,289f8c8a-b339-4a12-9e35-472c16a360fd;eb820d4c-7726-4c7b-9149-d2700e148b6a;ba43467f-3985-4213-bddb-93f76d5a596a;ab2ac9fb-ec55-46f9-9842-05ea26656a12;7a10f994-51f0-447d-a111-fff37d86d275,,,
cfd35d66-ccbd-4853-90e8-e970311ff990,"Speech Therapy - Articulation and Phonology","Articulation and Phonology",,,Misc,N/A,,,,,,0178a42d-24d3-4464-ab9b-c7e4247dd169;10f51369-b9af-4500-aef3-3595cf9b70ff;dbdd1f73-76a8-411d-b74f-428f641832d0,,,
265f6d2f-9359-4645-b54e-3720ca5fe820,"Speech Therapy - Cleft Type Characteristics","Cleft Type Characteristics (CTCs)",,,Misc,N/A,,,,,,41eb3fb3-09a0-42e4-b660-5d8c114b49a9;035d5017-4b81-489f-8ec5-a57a6cae53b6;07b941a8-197d-491f-9371-edc9ca48d3be;d38e09bd-2c56-427f-9b1e-245ad84db3ea;ea967cd1-2c1f-4296-8d69-8175aa138663;b10ff25a-045a-4acf-b775-feb0a358b234;9fd6b315-22a7-4de3-be81-4006a17ae47c;00affa01-a572-4d0b-8be2-f789b1c5e301,,,
0b02362b-60bc-423f-80dc-6764429ce841,"Resonance - WNL",WNL,,,Misc,N/A,,,,,,9889ba40-8829-49b0-ad93-6347eae47602;f52c0192-358e-46e7-9c7e-9b8cdd4c9370;8e9bff63-5104-4dc2-b285-3f5af99781c2,,,
0a54443d-8973-4b51-a516-0b49e5705e1b,"Resonance - Hypernasality",Hypernasality,,,Misc,N/A,,,,,,13fde42e-3b43-4479-9957-eaccfc8b3c4f;d2e38c40-f199-42d5-adc7-db195720ffb5;a4069d3f-2dd7-4087-8606-5c48d889b8f3,,,
3137ec1e-352b-4dfe-a1b9-49c0d1e9f441,"Resonance - Hyponasality",Hyponasality,,,Misc,N/A,,,,,,ca62920f-748d-486d-8231-d7331ee03a0b;46f8faaf-94be-4bb5-9f4f-e2994e5bfb70;c56418fc-dc0c-4926-b488-c9f8e255e931,,,
ebea7ebf-58a9-4693-8389-9ecf67581c40,"Resonance - Mixed Resonance","Mixed Resonance",,,Misc,N/A,,,,,,e77136a3-f005-4e0a-be04-3a2a671946c3;1c99c95e-3989-4e37-b779-ac090939cde6;b19319a5-cae7-4820-86c9-9f854ec10944,,,
14550c1d-5c74-4298-af4e-2b00ed5c39de,"Resonance - Cul de Sac","Cul de Sac",,,Misc,N/A,,,,,,ec249fff-ec52-4e34-8578-e8d1ed0f00c2;666b9755-a998-4f78-a626-7683c60cb4a6;be80b216-3407-44fe-a6eb-ea68fa0c5258,,,
c1e3b3b3-c8ce-4885-80ab-2dce5d5a31a5,"Speech Therapy - Voice - Perpetual Analysis","Voice (Perpetual Analysis)",,,Misc,N/A,,,,,,adde4e80-4a55-467f-8127-e6bbd8cab3dd;1d7ada5c-8cf0-436d-8a5b-a8817e5f80a0;56e41b2c-3b7a-4bca-87e5-16da95cf91a3,,,
b8751b3e-1f11-47e5-85cf-c2da311948f9,"Speech Therapy - Fluency",Fluency,,,Misc,N/A,,,,,,6f2ebcc1-da32-4571-8665-a381a80d2289;ecdd0760-7b9c-4872-b1ea-a45d08cd0536;7fe3b96b-bf0c-4c0a-b25f-43649448bdfc,,,
e5536096-c7e3-4656-b56d-daee582d74b9,"Speech Therapy - Communication Impairment Severity","Overall Communication Impairment Severity",,,Misc,N/A,,,,,,3b35f5e0-7227-4e09-b9f8-86043d5671c6;5529ba48-2255-4b11-8ae4-48d163581235,,,
f6553852-ecd7-46bc-9326-44e5351d60a1,"Patient Contact Information",,,,Misc,N/A,,,,,,0289c396-f189-4429-b972-aadfbadda287;43e3239b-0a7e-48fa-9cc9-aa07016ee5fd;aab549cb-d772-419d-93c8-fcc2328a89a5;69b1c3e8-7ee5-4e38-a9e2-149a5dbb4522;cb20e6f2-f48b-4255-bf89-3285dfdd99e0;e95dde0c-1298-4b3a-b8cf-4fb75ef0cf5a;98e8de96-c0ac-41e9-bf21-7ec01d022065;8de87cc9-0003-4ab7-9b23-9a9b68f8b2c4;8f8facf4-ba3a-428f-b7d2-ac79298ce241;0f1738bc-b90d-4cc1-92be-cef701c3eece;2f8297d2-4ca8-43a9-9b0d-ba2dfb394729,,,
1e0da6d2-2a3e-4a11-991c-3fffaf8a6442,"Surgery Type",,,,Misc,N/A,,,,,,37698dfa-42f5-4ca4-bb89-983e8f56bf79;52d588ff-d234-4edf-b47c-d790e3465afb;ab0f57a5-cbe7-40b7-b197-4a9c89a74781;55338c94-91a3-4ebe-b836-ed63cb41c457;4282d856-83db-42d7-938c-d2a2a3659bd7;d6fbe2bb-2e07-43fc-963c-c8d96684068d;9b593d09-55c4-4136-aaf9-afee60236fe6;db740b1d-afc4-4ea2-8060-4114c64af5cc;3ef537f5-2103-429e-9c23-7780de76ea5a,,,
1fad270c-df6f-467d-bda1-8536d091c1ba,"Vitamins during Pregnancy",,,,Misc,Coded,,,,,,,ae35693a-3790-42cd-a006-ace7d17756a9;bf33c0bb-049b-46bc-9688-56dea7f62427;9486be67-f05f-44a3-8962-0746f0904f1b;836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8;4661e299-9dfb-4b28-9012-d515c26fd4a2;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
92798a2f-98ce-4e9f-8d65-d54ee939cb60,"Obstetrical/Delivery History","Obstetrical/Delivery History",,,Misc,N/A,,,,,,aec24dd1-81b8-4d2c-98a7-d5708289b04d;b1f7ebab-0ac8-4427-8068-324b276e2e93,,,
53ff972e-0a88-40b0-85ee-560c1905f6d2,"Other Medical Information",,,,Misc,N/A,,,,,,7974deb2-cafa-423f-b755-555b7e45367e;a33a564c-7489-4358-b3e4-92271bf20a5a;b9360757-003b-4d69-8a16-9e64137358d8;95d813a3-8c3d-4b84-ac6a-e33737b99a16,,,
0a800a34-8af1-4451-9d8c-12472cf7f56a,"Lip/Nose revision Redo","Lip/Nose Revision",,,Misc,N/A,,,,,,b10e46c1-ea7d-4942-bbb0-8b1f900763da;a3c51b4e-2e21-4717-a73d-da5fc6e0f142;78c5e35a-0a1b-4af2-a7ae-27fa21a80d06;a59e6dba-bffc-44b8-b485-6bd1ff293805;4db787fe-6112-4e1d-9aec-7dece0878665;a09789da-e1d9-4ef8-a4d3-8fb64741b6d2,,,
4dba056f-e3c5-417a-8578-a0a1ffd03d3f,"Maxillary Segment Alignment Type",,,,ConvSet,N/A,,,,,,9b15235b-e470-4192-9bb3-f36ea971b5a7;a0dd16ac-7278-4341-b5a4-a5ceec56ebaa;0643fde0-47f9-45e5-9be8-39c06f7fa825;6b466c19-30f4-4914-8e45-749e3759a8c1,,,
7a483069-9ad0-4280-b9ed-96c3e7b91da3,Language,,,,ConvSet,N/A,,,,,,a71eb902-6eb7-4da9-9f3e-d148744d08e0;36a7d87c-a86e-4799-9917-2eee66c14d4d;e6e363cc-001e-4a93-b99e-1dbd82492e96,,,
41820fb9-c39d-4b45-a6b2-089441e3a567,"Family Annual Household income",,,,Misc,N/A,,,,,,0c0a2023-09fe-4a42-8344-13a5af1ea192;cec6454d-8e6b-40d5-8fe7-19a3cf169d86,,,
e94e8708-9057-4f47-9fe4-f108093861a9,"Vitamins before Conception",,,,Misc,Coded,,,,,,,ae35693a-3790-42cd-a006-ace7d17756a9;bf33c0bb-049b-46bc-9688-56dea7f62427;9486be67-f05f-44a3-8962-0746f0904f1b;836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8;4661e299-9dfb-4b28-9012-d515c26fd4a2;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
d5014d92-4665-4cdd-a788-0b1ac3c342b9,"Patient Goals section",,,,ConvSet,N/A,,,,,,913597b5-5933-4074-8f47-a7f17fb673f9;2470ce0a-64f5-4533-b973-e49223bf8d4e;583925d1-28f9-4778-a11f-e8afbb440a82,,,
ef5a35cf-066f-4d9f-bbb7-43744b36c328,"Social Work Treatment Plan - Patient",,,,ConvSet,N/A,,,,,,d7a15256-7f1a-46c4-86b9-d3480ad1a1b7;e4701ee2-95a9-4a10-9b3c-75094ae73abd;d49bce5e-d325-434e-ac5f-40ca4096cd2c,,,
94c503c6-99c8-4157-a00d-b4a185c44b65,"Social Work Treatment Plan - Client",,,,ConvSet,N/A,,,,,,f6941b59-c9ec-4d77-8c64-9195b39a124c;fb75643c-e5eb-4eda-b874-cd266ea8fd6b;fb7945ba-3b3f-4f40-9ec9-43065ce4f900,,,
e171cd9d-50da-495e-af12-695b09d8ca38,"Speech Treatment Plan - under 2yrs",,,,ConvSet,N/A,,,,,,0a08270b-8bd0-4e27-b8fa-fc076b1efdf2;146f3d7b-f903-43d4-9fca-9fb825da3429;469a461d-9f09-4a54-b46b-c88043d81911,,,
75ed58ed-fa4f-41cc-9abd-e0b70d6aa357,"Speech Treatment Plan - over 2yrs",,,,ConvSet,N/A,,,,,,1fc47f07-6112-42da-aab0-b7b06dbd516c;c443835e-bbff-411d-822a-f4ed13c5d107;830a5753-86aa-471c-ab40-514b6c8a2009,,,
2a22a0df-a205-4a68-85a8-e725a7f2f3ac,"ENT Treatment Plan",,,,ConvSet,N/A,,,,,,b045ad2b-8155-46d0-a439-7a360ffc4286;df10134c-281f-4deb-9282-4a58851cfb23;a56ed815-d3da-42f8-ad42-8f6fcf76e8f3,,,
f3a70505-8ee2-4fd9-8f34-8b4e5e24fcc4,"Surgery Treatment Plan",,,,ConvSet,N/A,,,,,,b2a59d96-0991-42f5-81a2-104fe3fda6ca;460a83f4-032d-463a-9a30-c54829153bc3;3b701f3b-bd27-46be-acd8-10aec50284e7,,,
51e53939-5090-49e3-bbd0-e34c43b0de6c,"SW Assessment Service-specific Info - Client",,,,ConvSet,N/A,,,,,,5e857d39-16ac-4bf5-a9db-3c8be7c67c3c;da329e74-4349-4c5d-932f-0c3c73fdc085;2e07ff83-1ba9-4f76-b867-49d37c6bfd05;20f03a20-88eb-49f9-96b5-66b1258bd356;09bfd90f-1a22-4cf7-955e-a22c198b1462;8dd4e66b-a88b-4f41-9968-d892e910a26c;eaf3f144-c023-45e7-a8ec-2567508fcba0;7c3a07b3-2b0a-4777-881b-8b2fd34e5ead;2ab461e6-7839-4132-ab04-f9a0177cdec0;18b0220c-1da1-4217-824e-00239a71bd65;63720b8c-5d6f-4ed7-bd9b-1877f774876c;e605da99-9809-4e9b-8e5b-2df35668a547;aa148b8b-8607-4e26-8439-50032abc77d0;92b08991-9261-47e3-ac7c-8fd333c41761,,,
33ae5bce-9100-456a-b808-4fa46803ea01,"Surgical Treatment Overview",,,,ConvSet,N/A,,,,,,6fb3d430-aca0-492d-823d-81f7428d5423;db68bfa1-1981-403e-bc2c-bfaeef0d23a6;91b34330-8e18-411b-9832-e5628b88b6f5;96891b22-438b-4220-b581-493062d15198;682c254d-898f-4e19-b8ad-e7350fe6dc3f;6e616a08-7b84-4b35-98ae-8e95bb3a2199;114ca2ea-1b7a-4e94-8eed-cd78f4c37b94;81232aff-94c0-4838-b08b-fc0ecb64ee9b;380377be-7d50-4875-a009-a6ce1ab39d6b;77322753-7c3e-4aa1-b78c-1a3acbfaf23c,,,
e671908e-b076-451b-b79e-6a79787a2311,"Cleft Diagnosis Description 2",,,,ConvSet,N/A,,,,,,49502607-96a2-4ea8-adc9-aa4f4c3d815f;fb6c9ddb-11cf-4c7e-8155-310b8e58960c;9278d1f4-5286-4b09-95d8-f5aaf0ed84e1;192f98e9-b0a1-4328-9342-1493d1d2a5c4;d2ece49e-3adf-4649-89ca-c5d18a9238fe;a9224048-9359-4c7b-82da-42d6793451d5;6abbc1dd-5bdf-4573-a406-59667a91c3aa;eae02058-dccc-4f8f-9272-7170c005cd87;16f6d2da-9d14-44d9-9cd5-a49a248d455c;aad24ad9-8b95-454f-9ede-0bd5e6a2b458;b244dbb5-f1b6-475b-b793-755a3fb0f780,,,
ae925e8a-a014-4eb0-8297-0dac2a1a2142,"Past Medical History",,,,Misc,N/A,,,,,,7367e562-596f-4e09-9154-389c6a43a354;c66be937-d31f-4142-ab9e-ef7d2528fba8;72fc91e0-c74a-4609-acf6-cd7fea00e3fa;360a4e7f-051c-4db7-861d-933ba2c7e0dd,,,
3fd4964e-9a16-4d57-9b1d-bdb8619cea4a,"Review of Systems",,,,ConvSet,N/A,,,,,,4bd3d2a6-0902-4b64-93c9-696c1ac0c0a6;77be4dea-cb3c-4359-b989-5f86f578a065;8e782228-44bb-4951-b2d1-091d84aef9c1;fe865c65-5a6f-4696-8409-5e1f9ae7df39;a2afcd21-9736-412e-9c1e-8256f96eb1b3;11068af6-1306-4450-8aeb-34629c8159b6,,,
e64dea0b-ae8e-416f-9feb-516d96129c8e,"Physical Examination",,,,ConvSet,N/A,,,,,,b5b63ab6-dcf1-4285-a7b0-cbd253b5fb5d;dfb764d5-250d-4f17-9961-8331b4c057f4;f7bbb77c-671a-4424-8e24-d2e5508cd224;0209c93a-b1e6-4a57-9ecd-714967919245;03f1f7ff-99a6-43f5-b9c6-51af48d99451;8446c9ff-17c9-4002-a122-d878f407065b;75a1ded9-f869-40cf-a913-28e2866b3e31;3d5b9a6d-1559-4899-ad5c-6d5cf7bc0fa6;c3f1bf99-3f10-11e4-adec-0800271c1b75;8f8301b3-59ac-4548-8263-45d1843b6f86,,,
da0c44df-2248-4afd-8de4-907bbf8cfa51,"Nutrition Assessment Service-specific Information",,,,ConvSet,N/A,,,,,,d64400c4-4faf-4591-8bc9-059bd55a1ac8;192f82dd-b422-4cc2-be7f-8c8b105d0884;d7fd36e4-e233-4665-be98-812f49d572f4,,,
20017a44-777f-4b81-b48b-984d75987d72,"Surgery Assessment Service-specific Information",,,,ConvSet,N/A,,,,,,df6b44b7-1784-464f-9cd8-13d6a137d373;f0cf74e5-6220-4f89-8228-b48b81328a2b;ee05856b-4c0d-43ee-9799-f77e05ad32f0;3dabac51-bcc5-4048-965a-525522d7b239,,,
77f8924f-7cc0-4946-8ceb-ffd4f351e306,"Dental Assessment Service-specific information",,,,ConvSet,N/A,,,,,,64eeef7d-d4f0-4f40-b407-25278438a19b;46ee983b-0b15-4786-8f19-a0ab564ae4df;c1884a53-2bd5-4596-a50a-46af85029dcd;74a1fd8a-6946-4429-b203-1358fa752416,,,
2e6cc556-a55d-4348-93c9-e8d1ad7daa10,"SW Intervention Service-Specific Information",,,,ConvSet,N/A,,,,,,5e857d39-16ac-4bf5-a9db-3c8be7c67c3c;6451ef9e-3ba6-4946-a694-241e600c8a26;22ff9f3c-4c4c-4c9f-bb54-11d114db3258;1981a51f-7972-49f2-b669-9dca5a0a1e8d,,,
98543102-741b-4779-a956-0ffe36dcd591,"Nutrition Intervention Service-specific Information",,,,ConvSet,N/A,,,,,,f5c80aff-b819-4819-9579-bd3809d52ae0;04a9bb4f-4950-4c48-ac75-52758f33e95d,,,
1a74ee82-b290-4852-b27e-1c899fc507ae,"ENT Assessment Treatment Plan",,,,ConvSet,N/A,,,,,,5a261257-08dc-4152-b5c6-5444b705d096;8bc2dece-5df8-4b64-a37a-8209472c0444,,,
40a37e28-3a99-4231-ba9a-548205c00fed,"ENT Intervention Treatment Given",,,,ConvSet,N/A,,,,,,5a261257-08dc-4152-b5c6-5444b705d096;8bc2dece-5df8-4b64-a37a-8209472c0444,,,
2a689fd3-7e47-431f-b93d-3f3cbd2df947,"ENT Ear Infection",,,,ConvSet,N/A,,,,,,e6c56fe7-b87a-4d2a-bf77-c4aab5f6dc5c;057b605c-cc27-42d8-acf8-47dfec5f8c79,,,
1d8ef980-1f2d-494e-8166-f67e0e834f1c,"Event Details",,,,ConvSet,N/A,,,,,,3cf5a190-ebf0-427e-a053-ad95c8763d67;ce64bbbc-33e4-4221-a3c1-d14d311a9fa4;774d6398-9fe6-4983-bf28-4758c62af2ff;c2abd2c4-375d-47fd-b359-c37559be0698;b47fecd6-3bdf-4007-a23f-e33d0d0503db;d0a36356-78a1-4d67-9505-15690bc4409e;d08aa3c6-8ebd-4656-b1ef-c0e858ab6b06;17094872-68b7-41f1-9e22-15206f946204;cc55d397-adf2-4e4e-931a-8d4ebf7de03b;0c708669-909f-4bdf-891e-c9f59173f449;d432a99d-78bc-4adc-9dea-e4f8399bdc3c;cb8de203-ec7e-4add-8795-2ffdbd66c395;f6fb1f75-854a-4629-a546-b24971cf1a9f,,,
e78ee070-7147-4dab-8125-96061416a447,"Palate Surgery",,,,ConvSet,N/A,,,,,,6fec26d8-da96-404d-af65-7db7f05567cd;34f47548-8243-4fc3-b5ba-0f9896e7316c;d349de6f-dc58-4940-a768-a55a58ab9d91;1bb68685-1a90-400c-8169-06746eb77f78;2cb36604-f672-4bdb-bafb-0ecf8e41759d,,,
5ba4df39-6831-4e86-b4cd-b622389f6856,"Permanent Teeth",,,,ConvSet,N/A,,,,,,ad78b052-77f0-477d-86dc-9c54b7ee9dd3;ebdd7c7a-747d-4582-bfc3-e954e2662890,,,
cb22eda4-d98e-43e7-97e0-6d93f9e31de2,"Deciduous Teeth",,,,ConvSet,N/A,,,,,,aa1bf77e-7cc0-4d55-883e-a2d940428aa0;7d386663-1f7c-471f-9547-e5dba346c163,,,
a789e969-a8f5-4ef1-b580-92e3f81f24bd,"Orthodontic Treatment Plan",,,,ConvSet,N/A,,,,,,7bc8d97d-2c15-4254-af6c-bf2b4e3a02ab;2c4d435f-d5b1-45f6-bbe3-072966606001;8bba28d7-f07e-4d1e-99c9-9df47c10bd2c;2eb60280-36dc-4972-adeb-ca732bf2828c;deff4435-bc6b-4178-b6fa-3b5df74ca4d3;f9bb8be1-cf99-4c64-a493-00c6b42c5432;0615f309-2773-4063-bd09-b6e5633b9600;4b455dfb-21b3-4f1c-999b-279ed8d7e9ae,,,
725a7795-541e-4d63-ab8c-f2bab8c16da1,"Vitamins taken by Mother",,,,Misc,N/A,,,,,,ae35693a-3790-42cd-a006-ace7d17756a9;bf33c0bb-049b-46bc-9688-56dea7f62427;b57f38b2-77e3-4384-ae9c-238b17f5f60a;acafcf8b-d3b3-4797-9bab-297078606b34;4661e299-9dfb-4b28-9012-d515c26fd4a2;fc87a199-05b7-488e-9e58-9ef32e7e327a;086b3012-1437-49b3-b90f-3720639b67a1,,,
4f84c259-0b02-42b5-9c41-19d9e77fbf4a,"Cleft Surgery Type Redo","Cleft Surgery Type",,,ConvSet,N/A,,,,,,c7a06df3-40b9-46fa-aa4f-e4315b5f0e39;1fc403af-4c78-43c3-b426-fb8274c2020a;d28cd866-1d51-41fd-9607-0273be9c56a7;db740b1d-afc4-4ea2-8060-4114c64af5cc;c85837b6-d575-4320-af73-cf9e0e728b8a;163aeb97-2576-43a0-9232-5c7ab1ecdc9d;12aacf6c-a6ec-4d5f-bb48-b1980059e2c8;9a73377f-6f2f-4e3c-aa98-1abf3388e172;72b4887e-8d72-4da8-bab0-1f8ebfb019e2;3ef537f5-2103-429e-9c23-7780de76ea5a,,,
602138e1-76fb-4e6b-86cf-5f9c19bc13d6,"Medications taken by Mother",,,,Misc,N/A,,,,,,d56662b0-2d71-4707-ac78-dd9d0a515b5f;1ab5c85b-ea05-40c4-bfd4-e36541d03cc5;8218ff19-99e9-4ee5-83ce-ea464309f659;bcfd9d11-5abc-4857-8cb8-d829e45b111e;a4f0c8b0-e487-4078-af68-deb16710d4c7,,,
113c282b-6d83-4d37-9b7b-a388a2f06e77,"Mirror Test",,,,Misc,N/A,,,,,,f63fb62e-d7fd-49c0-86b1-06884af63e7a;ec6a0050-6043-40f2-aada-d280e6640859;d8475922-6a44-4c04-97d1-ceffa2ccff23;0482f788-760a-40df-a18a-4c89583646bf;a22f99d8-1bd8-43e3-8614-3b8586cc87c2;686c2b70-d230-429f-aeaf-a1c8d839ac13;a2dc48fd-ba38-4bfb-8f0d-d0b6a812e161;a97ceb5b-f57b-475a-abc4-237a7d2a2ea1;298c4b87-9c4c-421d-93a7-adb60b0a8d6b;ecacbcab-c764-4ebc-a04d-2a221c58bbaa;201fda71-f917-4ece-88ab-7dbb815b9b3a;cebe65ea-02c2-4e17-8ab1-65930c827c82;626a3873-e590-45f6-a927-c2e85353dc6b;d487fe23-39fc-408d-b536-784a23669c5e;d1bdef46-5742-4ecc-bf63-cd1f903c3a92;3a7308ec-705d-4789-a0a5-6a80f02a3ab3,,,
56a8d97c-8175-4f0c-ab16-27944e154a1a,"ENT Hearing Problem",,,,ConvSet,N/A,,,,,,c986ed37-1849-49b9-bef1-3ce77da6cf04;80c92d8b-015d-45dd-9edf-b46491d23952;7e87144c-e5c8-4ab1-b6de-9c84d8b9ccda;9f3d0715-656c-402a-af82-e60b30647a9a;74ce16ef-290a-4876-8244-ec9c02af376e,,,
4de661be-162b-4647-930b-88b4d7811bbf,"Palatine Tonsil",,,,ConvSet,N/A,,,,,,33d32aeb-43a4-4f18-a412-e1af41727ed6;3f48afa5-a51f-4f4c-bdea-da2dd9dfd485;50d36028-7509-4249-9ead-81b50243962d,,,
6fdc7d89-24e2-49f8-8101-6224aaa55a0f,Adenoid,,,,ConvSet,N/A,,,,,,19699797-d619-4d91-bc13-d840b669d71f;3f48afa5-a51f-4f4c-bdea-da2dd9dfd485;50d36028-7509-4249-9ead-81b50243962d,,,
2b3ad6cd-f397-4697-a51f-c7aa83461bff,"Yekatit Cleft Care visit history",,,,Misc,N/A,,,,,,f2a0d738-7f36-417b-980f-20c24fe6265d;a4ff372c-3aa4-4272-bb86-706e71a2af07;e18aaa73-7564-432f-9e67-848ceaf8fa12;96db7bbe-ada8-4679-8e1d-1493b45ac86d;62978bbd-9e3b-4c91-96d0-10082a11cb5c;11e687e0-fe9e-4a88-9e81-007cf8387402,,,
b1f6c008-e249-4060-84dd-9a27575c95a8,"Cleft Dental Background",,,,ConvSet,N/A,,,,,,52dd6fa0-e3ed-4ce5-929f-f5fdd4772d08;337cb68b-1199-4f26-8f58-f018fb3cd59c;dbe20e95-69e9-416f-90f3-8efce73ce075;74ad5c09-682f-411b-9880-db1fdfa737f2,,,
4b6ab2a0-c767-4e87-acec-6e5fa3c5b613,"Dental Ortho Observations",,,,ConvSet,N/A,,,,,,9ec865ad-a1f2-4bb7-a7af-a02c1012e1ea;9aeb6a99-1eeb-4ad4-9a3a-c7fc5093587b;c1884a53-2bd5-4596-a50a-46af85029dcd;eacc0e9d-4939-46fc-8bf0-593190c9fb58,,,
af610a4d-29ac-46a6-9df6-bb5146327f86,"Visit Details",,,,ConvSet,N/A,,,,,,0f88cdf8-149f-4e06-ab2d-e243626cf172;28fda59a-434d-4673-a882-e244e73de586;58274e7a-72f0-4791-bbc3-7e1b79400241;801a5ddf-421c-47b5-be93-b5ff3bc7686d;dda9dab3-fbb8-46e6-b65c-802bbf416c3c;c36a7537-3f10-11e4-adec-0800271c1b75,,,
295d68e8-db86-41c1-813d-dced1ef9678c,"Medical Conditions",,,,ConvSet,N/A,,,,,,965c0ad7-f74d-406e-a812-01ea44f074a6;6a9b090a-0757-4a43-9d3a-81b7fb968826;4dba056f-e3c5-417a-8578-a0a1ffd03d3f;53ff972e-0a88-40b0-85ee-560c1905f6d2,,,
